country,year,dimension,indicator,score,source_type,data_status
tunisia,2002,transparency,statistical_transparency,68,quantitative,partial
tunisia,2002,transparency,_dimension_score,74,aggregated,derived
tunisia,2002,social,hdi,67,quantitative,complete
tunisia,2002,social,_dimension_score,67,aggregated,derived
tunisia,2002,_composite,_composite_score,73,aggregated,derived
tunisia,2003,political,territorial_control,95,quantitative,complete
tunisia,2003,political,political_violence,95,qualitative,complete
tunisia,2003,political,institutional_functioning,20,quantitative,complete
tunisia,2003,political,civil_liberties,43,quantitative,complete
tunisia,2003,political,elite_cohesion,80,qualitative,complete
tunisia,2003,political,_dimension_score,67,aggregated,derived
tunisia,2003,economic,gdp_per_capita,60,quantitative,complete
tunisia,2003,economic,inflation,93,quantitative,complete
tunisia,2003,economic,unemployment,36,quantitative,complete
tunisia,2003,economic,trade_openness,96,quantitative,complete
tunisia,2003,economic,fiscal_health,100,quantitative,complete
tunisia,2003,economic,gini_adjusted_gdp_per_capita,68,quantitative,complete
tunisia,2003,economic,gini_adjusted_gdp_per_capita_ppp,68,quantitative,complete
tunisia,2003,economic,export_diversification,80,quantitative,complete
tunisia,2003,economic,non_resource_export_share,81,quantitative,complete
tunisia,2003,economic,_dimension_score,76,aggregated,derived
tunisia,2003,international,sanctions,95,qualitative,complete
tunisia,2003,international,diplomatic_integration,95,qualitative,complete
tunisia,2003,international,foreign_military,80,qualitative,complete
tunisia,2003,international,fdi,64,quantitative,complete
tunisia,2003,international,refugee_flows,80,qualitative,complete
tunisia,2003,international,_dimension_score,83,aggregated,derived
tunisia,2003,transparency,press_freedom,81,quantitative,partial
tunisia,2003,transparency,statistical_transparency,68,quantitative,partial
tunisia,2003,transparency,_dimension_score,74,aggregated,derived
tunisia,2003,social,hdi,67,quantitative,complete
tunisia,2003,social,_dimension_score,67,aggregated,derived
tunisia,2003,_composite,_composite_score,73,aggregated,derived
tunisia,2004,political,territorial_control,95,quantitative,complete
tunisia,2004,political,political_violence,95,qualitative,complete
tunisia,2004,political,institutional_functioning,20,quantitative,complete
tunisia,2004,political,civil_liberties,43,quantitative,complete
tunisia,2004,political,elite_cohesion,80,qualitative,complete
tunisia,2004,political,_dimension_score,67,aggregated,derived
tunisia,2004,economic,gdp_per_capita,71,quantitative,complete
tunisia,2004,economic,inflation,91,quantitative,complete
tunisia,2004,economic,unemployment,37,quantitative,complete
tunisia,2004,economic,trade_openness,99,quantitative,complete
tunisia,2004,economic,fiscal_health,100,quantitative,complete
tunisia,2004,economic,gini_adjusted_gdp_per_capita,72,quantitative,complete
tunisia,2004,economic,gini_adjusted_gdp_per_capita_ppp,72,quantitative,complete
tunisia,2004,economic,export_diversification,81,quantitative,complete
tunisia,2004,economic,non_resource_export_share,78,quantitative,complete
tunisia,2004,economic,_dimension_score,78,aggregated,derived
tunisia,2004,international,sanctions,95,qualitative,complete
tunisia,2004,international,diplomatic_integration,95,qualitative,complete
tunisia,2004,international,foreign_military,80,qualitative,complete
tunisia,2004,international,fdi,62,quantitative,complete
tunisia,2004,international,refugee_flows,80,qualitative,complete
tunisia,2004,international,_dimension_score,82,aggregated,derived
tunisia,2004,transparency,press_freedom,85,quantitative,partial
tunisia,2004,transparency,statistical_transparency,70,quantitative,partial
tunisia,2004,transparency,_dimension_score,78,aggregated,derived
tunisia,2004,social,hdi,68,quantitative,complete
tunisia,2004,social,_dimension_score,68,aggregated,derived
tunisia,2004,_composite,_composite_score,75,aggregated,derived
tunisia,2005,political,territorial_control,95,quantitative,complete
tunisia,2005,political,political_violence,95,qualitative,complete
tunisia,2005,political,institutional_functioning,20,quantitative,complete
tunisia,2005,political,civil_liberties,43,quantitative,complete
tunisia,2005,political,elite_cohesion,80,qualitative,complete
tunisia,2005,political,_dimension_score,67,aggregated,derived
tunisia,2005,economic,gdp_per_capita,76,quantitative,complete
tunisia,2005,economic,inflation,95,quantitative,complete
tunisia,2005,economic,unemployment,37,quantitative,complete
tunisia,2005,economic,trade_openness,100,quantitative,complete
tunisia,2005,economic,fiscal_health,100,quantitative,complete
tunisia,2005,economic,gini_adjusted_gdp_per_capita,74,quantitative,complete
tunisia,2005,economic,poverty_rate,79,quantitative,complete
tunisia,2005,economic,gini_adjusted_gdp_per_capita_ppp,57,quantitative,complete
tunisia,2005,economic,export_diversification,82,quantitative,complete
tunisia,2005,economic,non_resource_export_share,75,quantitative,complete
tunisia,2005,economic,_dimension_score,78,aggregated,derived
tunisia,2005,international,sanctions,95,qualitative,complete
tunisia,2005,international,diplomatic_integration,95,qualitative,complete
tunisia,2005,international,foreign_military,80,qualitative,complete
tunisia,2005,international,fdi,64,quantitative,complete
tunisia,2005,international,refugee_flows,80,qualitative,complete
tunisia,2005,international,_dimension_score,83,aggregated,derived
tunisia,2005,transparency,press_freedom,85,quantitative,partial
tunisia,2005,transparency,statistical_transparency,71,quantitative,partial
tunisia,2005,transparency,_dimension_score,78,aggregated,derived
tunisia,2005,social,hdi,69,quantitative,complete
tunisia,2005,social,_dimension_score,69,aggregated,derived
tunisia,2005,_composite,_composite_score,75,aggregated,derived
tunisia,2006,political,territorial_control,95,quantitative,complete
tunisia,2006,political,political_violence,100,quantitative,complete
tunisia,2006,political,institutional_functioning,20,quantitative,complete
tunisia,2006,political,civil_liberties,43,quantitative,complete
tunisia,2006,political,elite_cohesion,80,qualitative,complete
tunisia,2006,political,_dimension_score,68,aggregated,derived
tunisia,2006,economic,gdp_per_capita,82,quantitative,complete
tunisia,2006,economic,inflation,89,quantitative,complete
tunisia,2006,economic,unemployment,37,quantitative,complete
tunisia,2006,economic,trade_openness,100,quantitative,complete
tunisia,2006,economic,fiscal_health,100,quantitative,complete
tunisia,2006,economic,gini_adjusted_gdp_per_capita,77,quantitative,complete
tunisia,2006,economic,gini_adjusted_gdp_per_capita_ppp,77,quantitative,complete
tunisia,2006,economic,export_diversification,83,quantitative,complete
tunisia,2006,economic,non_resource_export_share,73,quantitative,complete
tunisia,2006,economic,_dimension_score,80,aggregated,derived
tunisia,2006,international,sanctions,95,qualitative,complete
tunisia,2006,international,diplomatic_integration,95,qualitative,complete
tunisia,2006,international,foreign_military,80,qualitative,complete
tunisia,2006,international,fdi,100,quantitative,complete
tunisia,2006,international,refugee_flows,80,qualitative,complete
tunisia,2006,international,_dimension_score,90,aggregated,derived
tunisia,2006,transparency,budget_transparency,3,quantitative,partial
tunisia,2006,transparency,press_freedom,83,quantitative,partial
tunisia,2006,transparency,statistical_transparency,71,quantitative,partial
tunisia,2006,transparency,_dimension_score,52,aggregated,derived
tunisia,2006,social,hdi,70,quantitative,complete
tunisia,2006,social,_dimension_score,70,aggregated,derived
tunisia,2006,_composite,_composite_score,72,aggregated,derived
tunisia,2007,political,territorial_control,95,quantitative,complete
tunisia,2007,political,political_violence,100,quantitative,complete
tunisia,2007,political,institutional_functioning,20,quantitative,complete
tunisia,2007,political,civil_liberties,43,quantitative,complete
tunisia,2007,political,elite_cohesion,80,qualitative,complete
tunisia,2007,political,_dimension_score,68,aggregated,derived
tunisia,2007,economic,gdp_per_capita,93,quantitative,complete
tunisia,2007,economic,inflation,93,quantitative,complete
tunisia,2007,economic,unemployment,37,quantitative,complete
tunisia,2007,economic,trade_openness,100,quantitative,complete
tunisia,2007,economic,fiscal_health,100,quantitative,complete
tunisia,2007,economic,gini_adjusted_gdp_per_capita,82,quantitative,complete
tunisia,2007,economic,gini_adjusted_gdp_per_capita_ppp,82,quantitative,complete
tunisia,2007,economic,export_diversification,83,quantitative,complete
tunisia,2007,economic,non_resource_export_share,70,quantitative,complete
tunisia,2007,economic,_dimension_score,82,aggregated,derived
tunisia,2007,international,sanctions,95,qualitative,complete
tunisia,2007,international,diplomatic_integration,95,qualitative,complete
tunisia,2007,international,foreign_military,80,qualitative,complete
tunisia,2007,international,fdi,73,quantitative,complete
tunisia,2007,international,refugee_flows,80,qualitative,complete
tunisia,2007,international,_dimension_score,85,aggregated,derived
tunisia,2007,transparency,budget_transparency,3,quantitative,partial
tunisia,2007,transparency,press_freedom,80,quantitative,partial
tunisia,2007,transparency,statistical_transparency,71,quantitative,partial
tunisia,2007,transparency,_dimension_score,51,aggregated,derived
tunisia,2007,social,hdi,70,quantitative,complete
tunisia,2007,social,_dimension_score,70,aggregated,derived
tunisia,2007,_composite,_composite_score,71,aggregated,derived
tunisia,2008,political,territorial_control,95,quantitative,complete
tunisia,2008,political,political_violence,95,qualitative,complete
tunisia,2008,political,institutional_functioning,20,quantitative,complete
tunisia,2008,political,civil_liberties,43,quantitative,complete
